User[[password, username, email, name]]-[[]]	User[[password, username, email, name]]-[[]]	Class3[[]]-[[User]]	Chief[[]]-[[User]]	Chief[[]]-[[User]]	Class3[[]]-[[User]]	Director[[]]-[[User]]	Director[[firstName]]-[[User]]	Director[[firstName, lastName]]-[[User]]	User[[password, username, email, name]]-[[Director]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, name]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, lastname]]-[[]]	User[[password, username, email, lastname, name]]-[[]]	User[[password, username, email, lastname, name, id]]-[[]]	User[[password, username, email, lastname, name, id, firstName]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email, id, userId]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, userType]]-[[]]	User[[password, username, email]]-[[]]	User[[password, username, email, id]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, id, address]]-[[]]	User[[password, username, email, address]]-[[]]	User[[password, username, email, address, emailId]]-[[]]	Dog[[]]-[[User]]	Dog[[]]-[[User]]	Dog[[breed]]-[[User]]	Dog[[breed, gender]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition]]-[[User]]	Dog[[breed, gender, teethCondition, kidFriendly]]-[[User]]	User[[password, username, email, address, emailId]]-[[Dog]]	Class2[[]]-[[]]	Room[[]]-[[]]	Room[[roomno]]-[[]]	Room[[]]-[[]]	Room[[roomNo]]-[[]]	Class3[[]]-[[Room]]	Sensor[[]]-[[Room]]	AlarmCenter[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	Alarm[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm, checkSmoke]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]	SmokeDetector[[]]-[[Room, Sensor]]	SmokeDetector[[smokeAlarm]]-[[Room, Sensor]]
result	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,05655902940172529	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
uid	0,40487317726490424	0,40487317726490424	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40487317726490424	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40487317726490424	0,0	0,0	0,40487317726490424	0,0	0,4024323532823623	0,4024323532823623	0,0	0,0	0,4024323532823623	0,0	0,0	0,4024323532823623	0,0	0,0	0,0	0,3073774662219459	0,40487317726490424	0,4187015538041851	0,4187015538041851	0,0	0,4024323532823623	0,0	0,0	0,0	0,4024323532823623	0,4024323532823623	0,4024323532823623	0,4024323532823623	0,0	0,4024323532823623	0,4024323532823623	0,0	0,4024323532823623	0,4024323532823623	0,4024323532823623	0,4024323532823623	0,4024323532823623	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4024323532823623	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
min	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,11473379709104249	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
probableCause	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
customerId	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1013411320424829	0,13108143366088018	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
alarmId	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,475	0,475	0,0	0,0	0,0	0,0	0,0	0,0	0,0
userEmail	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,45790969623024635	0,45790969623024635	0,0	0,0	0,0	0,0	0,0	0,0	0,44195391269954915	0,44195391269954915	0,44195391269954915	0,0	0,0	0,0	0,0	0,0	0,13530147333044967	0,13530147333044967	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
attribute	0,3831818677401575	0,3831818677401575	0,4074735318840764	0,0	0,0	0,4074735318840764	0,3011225236434432	0,6761225236434433	0,6761225236434433	0,4818734893823576	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3831818677401575	0,3804291241754637	0,3804291241754637	0,3831818677401575	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3831818677401575	0,39927801594859513	0,39927801594859513	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,3804291241754637	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,4762587578275895	0,11500730771328635	0,0	0,30975	0,0	0,0	0,4074735318840764	0,06330135154494906	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
email	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,20065896548081447	0,332279116843901	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,25188895864328653	0,3290958376739937	0,39307946275974054	0,39307946275974054	0,3899377594673557	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
timestamp	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,3141457622817185	0,3141457622817185	0,0	0,0	0,0	0,0	0,0	0,0	0,0
isRootCause	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
address	0,47178746256646886	0,47178746256646886	0,0	0,0	0,0	0,0	0,0	0,1541775659827439	0,27175017399292284	0,6373217917822114	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,47178746256646886	0,4615273480132711	0,4615273480132711	0,47178746256646886	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,47178746256646886	0,5327809042057973	0,5327809042057973	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,4615273480132711	0,0	0,0	0,0	0,0	0,0	0,0	0,13813069158612223	0,2567813991287398	0,3367800704679951	0,3367800704679951	0,38458841407478733	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
contain	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,23353086419753086	0,5695308641975309	0,23353086419753086	0,5695308641975309	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
sourceSystemId	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,22500000000000003	0,22500000000000003	0,0	0,0	0,0	0,0	0,0	0,0	0,0
valor	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,020351578534282787	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
userId	0,5276120003061335	0,5276120003061335	0,0	0,0	0,0	0,0	0,0	0,12519168471100814	0,14138538986135862	0,7618429145549126	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,5276120003061335	0,515659962612401	0,515659962612401	0,5276120003061335	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,0	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,5276120003061335	0,5714580574736141	0,5714580574736141	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,0	0,0	0,0	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,515659962612401	0,0	0,0	0,14310914710749914	0,14311766790319264	0,19065374848215122	0,19065374848215122	0,24071231815933017	0,515659962612401	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
connected	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,07413655439322628	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
numberOfLegs	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,1751111111111111	0,1751111111111111	0,5391111111111111	0,5391111111111111	0,5391111111111111	0,5391111111111111	0,5391111111111111	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
country	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,31382835193092173	0,40721496192530937	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
alarmedObjectType	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
hasStarted	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,275	0,275	0,0	0,0	0,0	0,0	0,0	0,0	0,0
#alarmType	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,25	0,25	0,0	0,0	0,0	0,0	0,0	0,0	0,0
nombreDeSensor	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,21554470697537648	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
roomNum	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,12539467328184187	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
motionOn	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,40625	0,40625	0,0	0,0	0,0	0,0	0,0	0,0	0,0
sNoteHigh	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,21554470697537648	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
